year,month,institution,causative_agent
2022,08,Acute Care,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,Retirement Home,Coronavirus
2022,08,Acute Care,Coronavirus
2022,08,Psychiatric,Coronavirus
2022,08,Acute Care,Coronavirus
2022,08,Acute Care,Coronavirus
2022,08,Chronic Care,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,Retirement Home,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,Retirement Home,Coronavirus
2022,08,LTCH,Coronavirus
2022,08,Chronic Care,Coronavirus
2022,08,Chronic Care,Coronavirus
2022,08,Chronic Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Unknown
2022,07,Retirement Home,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,CPE
2022,07,Chronic Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Psychiatric,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Rhinovirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Acute Care,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Rhinovirus
2022,07,Acute Care,Coronavirus
2022,07,Psychiatric,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Metapneumovirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Metapneumovirus
2022,07,Retirement Home,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,LTCH,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,07,Chronic Care,Coronavirus
2022,06,LTCH,Rhinovirus
2022,06,LTCH,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,Psychiatric,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,Retirement Home,Rhinovirus
2022,06,LTCH,Coronavirus
2022,06,Chronic Care,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Retirement Home,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Rhinovirus
2022,06,LTCH,Coronavirus
2022,06,Retirement Home,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,Retirement Home,Coronavirus
2022,06,Chronic Care,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Psychiatric,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Unknown
2022,06,Retirement Home,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Influenza
2022,06,Acute Care,Rhinovirus
2022,06,LTCH,Rhinovirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Acute Care,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Rhinovirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Unknown
2022,06,Acute Care,Coronavirus
2022,06,Chronic Care,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,06,Chronic Care,Coronavirus
2022,06,Retirement Home,RSV
2022,06,LTCH,Coronavirus
2022,06,LTCH,Coronavirus
2022,05,Psychiatric,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Influenza
2022,05,Acute Care,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,Psychiatric,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Transitional Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Unknown
2022,05,Chronic Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,LTCH,Metapneumovirus
2022,05,LTCH,Coronavirus
2022,05,Acute Care,Coronavirus
2022,05,LTCH,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Retirement Home,Coronavirus
2022,05,Chronic Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Transitional Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Unknown
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Psychiatric,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Psychiatric,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Unknown
2022,04,Retirement Home,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,LTCH,Rhinovirus
2022,04,LTCH,Influenza
2022,04,Chronic Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Psychiatric,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Psychiatric,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Influenza
2022,04,Retirement Home,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Psychiatric,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Psychiatric,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,Retirement Home,Coronavirus
2022,04,LTCH,Coronavirus
2022,04,Acute Care,Coronavirus
2022,04,Chronic Care,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Acute Care,Coronavirus
2022,03,Acute Care,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Unknown
2022,03,LTCH,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Acute Care,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,Acute Care,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Psychiatric,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Chronic Care,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,RSV
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Unknown
2022,03,LTCH,Coronavirus
2022,03,Acute Care,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Acute Care,Coronavirus
2022,03,Retirement Home,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Unknown
2022,03,Acute Care,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,LTCH,Coronavirus
2022,03,Chronic Care,Coronavirus
2022,03,LTCH,Unknown
2022,03,LTCH,Coronavirus
2022,03,LTCH,Rhinovirus
2022,03,Acute Care,Coronavirus
2022,03,Transitional Care,Coronavirus
2022,02,LTCH,RSV
2022,02,Transitional Care,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,Acute Care,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,Acute Care,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,Acute Care,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,Retirement Home,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,Retirement Home,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,Chronic Care,Coronavirus
2022,02,Acute Care,Coronavirus
2022,02,LTCH,Coronavirus
2022,02,Acute Care,Coronavirus
2022,02,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,LTCH,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2022,01,Chronic Care,Coronavirus
2022,01,Acute Care,Coronavirus
2022,01,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Psychiatric,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Chronic Care,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Retirement Home,Coronavirus
2021,12,LTCH,Unknown
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Coronavirus
2021,12,LTCH,Unknown
2021,12,LTCH,RSV
2021,12,LTCH,RSV
2021,12,LTCH,Coronavirus
2021,12,Acute Care,Coronavirus
2021,12,LTCH,Rhinovirus
2021,11,LTCH,Rhinovirus
2021,11,Acute Care,Coronavirus
2021,11,Chronic Care,Rhinovirus
2021,11,Retirement Home,Rhinovirus
2021,11,LTCH,Coronavirus
2021,11,Acute Care,Coronavirus
2021,11,LTCH,Rhinovirus
2021,11,LTCH,Rhinovirus
2021,11,LTCH,Metapneumovirus
2021,11,Acute Care,Coronavirus
2021,10,LTCH,Rhinovirus
2021,10,LTCH,Rhinovirus
2021,10,Retirement Home,Rhinovirus
2021,10,LTCH,Unknown
2021,10,Retirement Home,Unknown
2021,10,Retirement Home,Coronavirus
2021,10,Retirement Home,Coronavirus
2021,10,LTCH,Coronavirus
2021,09,LTCH,Rhinovirus
2021,09,Retirement Home,Coronavirus
2021,09,LTCH,Influenza
2021,09,LTCH,Coronavirus
2021,09,LTCH,Coronavirus
2021,09,LTCH,Coronavirus
